2,7, anomaly, normal
1.0,0.0,3232235778.0,6.033860904380372,0.1,78.0,0
2.0,0.608103,2252659786.0,3232235778.0,0.1,78.0,1
3.0,0.608301,3232235778.0,2252659786.0,0.1,81.0,1
4.0,2.00190617690681,2252659786.0,8.741758122022201,0.1,459.0,0
5.0,1.105127,9.724831239054602,3232235778.0,0.1,78.0,0
6.0,8.809212974781286,3232235778.0,2252659786.0,3.4776384220111067,75.0,0
7.0,1.405124,3232235778.0,2252659786.0,0.1,0.8395448450198604,0
8.0,1.686968,2252659786.0,3232235778.0,0.1,70.0,1
9.0,5.8873723590328115,6.426254787986635,2252659786.0,0.1,70.0,0
10.744639105345387,2.053037,3232235778.0,2252659786.0,0.1,109.0,0
11.0,8.07597190181308,2252659786.0,5.790376007643868,0.1,102.0,0
12.0,2.329107,3232235778.0,2252659786.0,0.1,92.0,1
13.0,2.459537,2252659786.0,3232235778.0,0.1,149.0,1
14.0,2.637712,2252659786.0,3232235778.0,4.755438403847641,74.0,0
15.0,7.798605942256024,3232235778.0,2252659786.0,0.1,74.0,0
9.849056368474095,11.465751026151985,2252659786.0,3232235778.0,0.1,74.0,0
17.0,2.985553,2252659786.0,3232235778.0,0.1,98.0,1
18.0,2.99504,3232235778.0,2252659786.0,0.1,70.0,1
19.0,3.359694,3.8127437269145137,2252659786.0,10.618822102788307,78.0,0
20.0,3.615561,2252659786.0,11.538447268677452,0.1,78.0,0
21.0,3.615722,3232235778.0,2252659786.0,0.1,81.0,1
22.0,3.833657,2252659786.0,3232235778.0,0.1,459.0,1
10.66026309188998,4.052165,2252659786.0,3232235778.0,0.1,7.36791639786452,0
24.0,4.052401,3232235778.0,2252659786.0,0.1,75.0,1
25.0,4.32371,3232235778.0,2252659786.0,0.1,130.0,1
26.0,4.451068,2252659786.0,3232235778.0,0.1,70.0,1
27.0,4.451242,3232235778.0,2252659786.0,0.1,70.0,1
28.0,4.612763,3232235778.0,2252659786.0,0.1,109.0,1
29.0,4.794255,2252659786.0,3232235778.0,0.1,70.0,1
30.0,4.802349,2252659786.0,3232235778.0,0.1,1514.0,1
7.138904135567101,4.933426,2252659786.0,3232235778.0,0.1,1514.0,0
32.0,4.939348,2252659786.0,3232235778.0,0.1,1514.0,1
33.0,4.945509,2252659786.0,3232235778.0,0.1,1514.0,1
34.0,5.134973,2252659786.0,3232235778.0,0.1,1514.0,1
35.0,5.142378,2252659786.0,3232235778.0,0.1,1514.0,1
36.0,2.2973470701038994,2252659786.0,3232235778.0,0.1,1514.0,0
37.0,5.160857,2252659786.0,3232235778.0,0.1,1514.0,1
38.0,11.767579200073776,2252659786.0,3.888760673966383,0.1,1514.0,0
39.0,7.039302147184339,2252659786.0,3232235778.0,0.1,1514.0,0
40.0,5.271969,2252659786.0,3232235778.0,0.1,1514.0,1
8.089934593150733,2.6102980039413985,2252659786.0,3232235778.0,0.1,1514.0,0
42.0,5.283811,2252659786.0,3232235778.0,0.1,1514.0,1
5.2646621375432545,5.383819,8.554636082525846,3232235778.0,0.1,1514.0,0
44.0,5.390013,2252659786.0,3232235778.0,4.248128511902808,1514.0,0
45.0,5.395999,3.38928448507897,3232235778.0,0.45106630088751043,1514.0,0
46.0,5.403805,2252659786.0,3232235778.0,0.1,1514.0,1
47.0,5.411452,2252659786.0,3232235778.0,0.1,1514.0,1
48.0,5.417418,2252659786.0,3232235778.0,0.1,1514.0,1
49.0,5.429009,2252659786.0,11.431786267731738,0.1,1514.0,0
50.0,5.434908,2252659786.0,3232235778.0,0.1,1514.0,1
51.0,5.441084,2252659786.0,3232235778.0,0.1,1514.0,1
52.0,5.44691,2252659786.0,3232235778.0,2.0938361709646527,1514.0,0
53.0,5.389357999654424,2252659786.0,3232235778.0,0.1,1514.0,0
54.0,5.464395,6.208953070382903,3232235778.0,3.7654928982856037,1514.0,0
55.0,5.472524,2252659786.0,9.745401517845591,0.1,1514.0,0
56.0,5.480415,2252659786.0,3232235778.0,0.1,1514.0,1
57.0,5.518868,2252659786.0,3232235778.0,0.1,1514.0,0
